org,category,source,collection_method,ext_id,title,location,department,url,posted_at,captured_at,description
Center for AI Safety,research,lever,api,0e911ab2-89e0-4936-83e6-034f7e2f8977,Research Scientist,"San Francisco, CA",Research,https://jobs.lever.co/aisafety/0e911ab2-89e0-4936-83e6-034f7e2f8977,2023-11-14,2026-06-17T02:14:19Z,"The Center for AI Safety (CAIS) is a leading research and advocacy organization focused on mitigating societal-scale risks from AI. We address AI’s toughest challenges through technical research, field-building initiatives, and policy engagement, along with our sister organization, Center for AI Safety Action Fund. 
 
As a Research Scientist here, you will lead and execute high-impact research that advances the safety and reliability of frontier AI systems. You'll design and run experiments on large language models, build the tooling needed to train and evaluate models at scale, and turn results into publishable research. You'll collaborate closely with CAIS researchers and external academic and commercial partners, using our compute cluster to run large-scale training and evaluation. The work spans areas like AI honesty, robustness, transparency, and trojan/backdoor behaviors, aimed at reducing real-world risks from advanced AI systems."
Center for AI Safety,research,lever,api,e8167e84-8669-4644-961c-e5fd5b5f4318,Senior Research Engineer,"San Francisco, CA",Research,https://jobs.lever.co/aisafety/e8167e84-8669-4644-961c-e5fd5b5f4318,2026-03-31,2026-06-17T02:14:19Z,"The Center for AI Safety (CAIS) is a leading research and advocacy organization focused on mitigating societal-scale risks from AI. We address AI’s toughest challenges through technical research, field-building initiatives, and policy engagement, along with our sister organization, Center for AI Safety Action Fund.
 
As a Senior Research Engineer here, you’ll work at the intersection of cutting-edge ML research and reliable engineering. You’ll take full ownership of research projects, from premise to publication, and be expected to drive them relatively autonomously with input from an advisor. You’ll design and run experiments on large language models, build the tooling needed to train and evaluate models at scale, and turn results into publishable research. You’ll collaborate closely with CAIS researchers and external academic and commercial partners, using our compute cluster to run large-scale training and evaluation. The work spans areas like AI honesty, robustness, transparency, and trojan/backdoor behaviors, aimed at reducing real-world risks from advanced AI systems."
Center for AI Safety,research,lever,api,9c3ca73c-958b-4307-85f5-1daa445ca97e,Senior Research Scientist,"San Francisco, CA",Research,https://jobs.lever.co/aisafety/9c3ca73c-958b-4307-85f5-1daa445ca97e,2026-03-31,2026-06-17T02:14:19Z,"The Center for AI Safety (CAIS) is a leading research and advocacy organization focused on mitigating societal-scale risks from AI. We address AI’s toughest challenges through technical research, field-building initiatives, and policy engagement, along with our sister organization, Center for AI Safety Action Fund.
 
As a Senior Research Scientist here, you will lead and execute high-impact research that advances the safety and reliability of frontier AI systems, taking ownership of ambitious open problems and seeing them through to publication. We expect senior scientists to set a high bar for research quality and push the team’s thinking forward. You’ll design and run experiments on large language models, build the tooling needed to train and evaluate models at scale, and turn results into publishable research. You’ll collaborate closely with CAIS researchers and external academic and commercial partners, using our compute cluster to run large-scale training and evaluation. The work spans areas like AI honesty, robustness, transparency, and trojan/backdoor behaviors, aimed at reducing real-world risks from advanced AI systems."
Center for AI Safety,research,lever,api,7c960ea7-2aba-4ec6-af72-5676cbf8305e,Social & Community Manager,"San Francisco, CA",Public Engagement,https://jobs.lever.co/aisafety/7c960ea7-2aba-4ec6-af72-5676cbf8305e,2026-06-08,2026-06-17T02:14:19Z,"The Center for AI Safety (CAIS) is a leading research and advocacy organization focused on mitigating societal-scale risks from AI. We address AI's toughest challenges through technical research, field-building initiatives, and policy engagement, along with our sister organization in DC, Center for AI Safety Action Fund.
 
Public awareness remains the single biggest bottleneck in Al safety. Fortunately, the public's interest in Al safety is growing extremely quickly. Videos, articles, and social posts about Al safety are now reaching millions, and public curiosity is compounding by the week. Our growth depends on someone who shows up every day across platforms and actively works the comment sections, seeding the conversations that carry our ideas to the power-listeners and clippers who spread them.
 
We're hiring a Social & Community Manager to run CAIS's daily presence across platforms, and to build the community and conversations that move our ideas through the culture. You will report to the Head of Public Engagement."
Center for AI Safety,research,lever,api,a510a964-6425-405d-b757-cb7bfd19c994,Special Projects Manager,"San Francisco, CA",Public Engagement,https://jobs.lever.co/aisafety/a510a964-6425-405d-b757-cb7bfd19c994,2025-07-24,2026-06-17T02:14:19Z,"The Center for AI Safety (CAIS) is a leading research and advocacy organization focused on mitigating societal-scale risks from AI. We address AI’s toughest challenges through technical research, field-building initiatives, and policy engagement, along with our other organization, Center for AI Safety Action Fund. 
 
The Special Projects Manager partners closely with the Executive Director and Managing Director to identify, evaluate, and launch new initiatives at the earliest stages of CAIS’s project pipeline. You’ll lead the full lifecycle—investigating new opportunities, drafting clear project briefs, building timelines and budgets, and driving delivery through our project-management system. Along the way, you’ll coordinate researchers, vendors, and other stakeholders, monitor risks, and keep leadership informed with crisp documentation and reporting. This hands-on role sits at CAIS’s “discovery” frontier, turning ambitious AI-safety concepts into concrete results with speed, rigor, and constant attention to mission alignment.
 
AI-safety communication is at a genuine inflection point. AI safety videos, articles, and social posts are now reaching millions, and public curiosity is compounding by the week. CAIS aims to harness this surge by spinning up several high-leverage projects on an accelerated timeline."
Goodfire,research,greenhouse,api,5253333008,"Account Executive, Language and Robotics","San Francisco, CA",GTM,https://job-boards.greenhouse.io/goodfire/jobs/5253333008,2026-06-09,2026-06-17T02:14:19Z,"About Goodfire Goodfire is a research company using interpretability to understand, learn from, and design AI systems. Our mission is to build the next generation of safe and powerful AI—not by scaling alone, but by understanding the intelligence we're building. Scaling has proven powerful, but today's approach is fundamentally limited: we can't meaningfully understand, debug, or shape what models learn. Every engineering discipline has been gated by fundamental science and AI is at that inflection point now. We're advancing the science of how AI systems actually work. Treating models as black boxes is an unnecessary handicap—we have access to the structures inside them, and understanding those structures lets us steer what models learn, make them safer and more useful, and extract the vast knowledge they contain. Our goal is to make AI that can be understood, debugged, and shaped like software. Goodfire is a public benefit corporation headquartered in San Francisco with a team of the world’s top interpretability researchers and engineers from organizations like OpenAI and DeepMind. We're backed by over $200M from B Capital, Menlo Ventures, Lightspeed, Eric Schmidt, and others. About the role We're looking for an Account Executive, Language and Robotics to create and close strategic partnerships across two distinct verticals: Language and Reasoning, and Robotics and Vision. This role demands consultative selling ability, technical fluency, and strong market judgment: the ability to understand two different markets, build separate account strategies for each, and identify where Goodfire can help customers build safer, more capable AI systems. This is a high-autonomy role where you will help define our go-to-market motion for both verticals from the ground up. You will own strategic accounts end to end: developing market-specific account plans, running discovery with deeply technical buyers, partnering with the Field Team to scope pilots, negotiating commercial terms, and expanding successful engagements across complex technical organizations. Our buyers are CTOs, Heads of AI, and research leaders These are separate markets with different workflows, buying dynamics, and success criteria. You'll need to be technically curious, precise, and credible enough to earn trust in both. Key responsibilities Own strategic sales cycles across two verticals: build pipeline, run discovery, navigate technical and executive stakeholders, negotiate agreements, and close new partnerships Develop separate vertical account strategies: map the Language and Reasoning market and the Robotics and Vision market, identify the right wedge in each, and prioritize accounts where Goodfire can create meaningful value Translate technical roadmaps into commercial opportunities: understand customer needs across model development, evaluation, safety, reliability, perception, planning, autonomy, and deployment Partner with the Field Team: shape pilots, technical scopes, success criteria, and expansion paths that demonstrate real impact for customers in each vertical Build vertical-specific playbooks: test messaging, qualification criteria, deal structures, and repeatable motions without flattening the differences between the two markets What you’ll bring Required experience Experience owning and closing complex sales cycles with technical or research-oriented buyers. Strong discovery, commercial judgment, and ability to connect a technical product to a concrete customer problem. Ability to learn language models, reasoning systems, robotics, autonomy, computer vision, and model evaluation concepts quickly and communicate credibly with engineers, researchers, CTOs, and Heads of AI. Ability to manage multiple vertical motions at once while preserving the specific context, buyer needs, and success criteria of each market. High agency, strong written and verbal communication, and comfort operating without a fully mature sales playbook. Preferred qualifications Experience selling AI/ML, infrastructure, developer tools, data platforms, robotics, autonomy, security, or other deeply technical products. Familiarity with language model development, reasoning systems, agentic workflows, robotics, embodied AI, computer vision, reinforcement learning, simulation, autonomy, or model deployment workflows. Track record selling to CTOs, Heads of AI, research leaders, robotics teams, autonomy teams, ML platform teams, or technical executives. Our values Goodfire is looking for individuals who embody our values and share our deep commitment to making interpretability accessible. We are building a team first and foremost. Put mission and team first All we do is in service of our mission. We trust each other, deeply care about the success of the organization, and choose to put our team above ourselves. Improve constantly We are constantly looking to improve every piece of the business. We proactively critique ourselves and others in a kind and thoughtful way that translates to practical improvements in the organization. We are pragmatic and consistently implement the obvious fixes that work. Take ownership and initiative There are no bystanders here. We proactively identify problems and take full responsibility over getting a strong result. We are self-driven, own our mistakes, and feel deep responsibility over what we’re building. Action today We have a small amount of time to do something incredibly hard and meaningful. The pace and intensity of the organization is high. If we can take action today or tomorrow, we will choose to do it today. Where we work We are hiring for this position in our San Francisco HQ. We are in person 5 days a week, with one company-wide remote week per month. What we offer This role offers market competitive salary, equity, and competitive benefits. Most importantly, you'll have the opportunity to join a vital mission at an important point in its trajectory — we are developing groundbreaking technology with a world-class team on the critical path to ensuring a safe and beneficial future for humanity. If you want to do your life’s work with us, even if you believe you do not meet every single requirement, apply now."
Goodfire,research,greenhouse,api,5253331008,"Account Executive, Life Sciences","San Francisco, CA",GTM,https://job-boards.greenhouse.io/goodfire/jobs/5253331008,2026-06-09,2026-06-17T02:14:19Z,"About Goodfire Goodfire is a research company using interpretability to understand, learn from, and design AI systems. Our mission is to build the next generation of safe and powerful AI—not by scaling alone, but by understanding the intelligence we're building. Scaling has proven powerful, but today's approach is fundamentally limited: we can't meaningfully understand, debug, or shape what models learn. Every engineering discipline has been gated by fundamental science and AI is at that inflection point now. We're advancing the science of how AI systems actually work. Treating models as black boxes is an unnecessary handicap—we have access to the structures inside them, and understanding those structures lets us steer what models learn, make them safer and more useful, and extract the vast knowledge they contain. Our goal is to make AI that can be understood, debugged, and shaped like software. Goodfire is a public benefit corporation headquartered in San Francisco with a team of the world’s top interpretability researchers and engineers from organizations like OpenAI and DeepMind. We're backed by over $200M from B Capital, Menlo Ventures, Lightspeed, Eric Schmidt, and others. About the role We're looking for an Account Executive, Life Sciences to create and close strategic partnerships with the teams using AI to transform drug discovery, biology, clinical development, and the broader life sciences ecosystem. This role demands consultative selling ability, technical curiosity, and domain judgment: the ability to understand how life sciences organizations are building models and where Goodfire can create concrete value. This is a high-autonomy role where you will help define our Life Sciences go-to-market motion from the ground up. You will own strategic accounts end to end: identifying high-potential organizations, building relationships with technical and executive buyers, partnering with the Field Team to scope pilots, negotiating commercial terms, and expanding successful engagements into long-term partnerships. Our buyers are Heads of AI, CTOs, research leaders, and technical executives inside organizations trying to use frontier models in high-stakes scientific workflows. You'll need to be thoughtful, technically curious, direct, and credible enough to earn trust with people applying AI to some of the most complex problems in the world. Key responsibilities Own strategic Life Sciences sales cycles: build pipeline, run discovery, navigate technical and executive stakeholders, negotiate agreements, and close new partnerships Develop rigorous account strategy: identify where Goodfire can create value across pharma, biotech, research organizations, AI-native life sciences companies, and adjacent scientific teams Translate scientific and technical needs into commercial opportunities: understand customer workflows, model development challenges, validation requirements, and internal buying dynamics Partner with the Field Team: shape pilots, technical scopes, success criteria, and expansion paths that demonstrate real impact for life sciences customers Bring market signal back to the company: share customer needs, objections, competitive context, and emerging use cases with product, research, marketing, and leadership What you’ll bring Required experience Experience owning and closing complex sales cycles with technical, scientific, or research-oriented buyers. Strong discovery, commercial judgment, and ability to connect a technical product to a concrete customer problem. Ability to learn AI/ML and life sciences concepts quickly and communicate credibly with researchers, engineers, CTOs, Heads of AI, and scientific leaders. High agency, strong written and verbal communication, and comfort operating without a fully mature sales playbook. Preferred qualifications Experience selling AI/ML, data platforms, scientific software, infrastructure, developer tools, or enterprise products into life sciences organizations. Familiarity with pharma, biotech, computational biology, drug discovery, clinical development, or scientific research workflows. Experience as an early AE or founding GTM hire at a high-growth startup where you helped define the sales motion. Experience with land-and-expand motions involving pilots, technical validation, services, or platform adoption. Our values Goodfire is looking for individuals who embody our values and share our deep commitment to making interpretability accessible. We are building a team first and foremost. Put mission and team first All we do is in service of our mission. We trust each other, deeply care about the success of the organization, and choose to put our team above ourselves. Improve constantly We are constantly looking to improve every piece of the business. We proactively critique ourselves and others in a kind and thoughtful way that translates to practical improvements in the organization. We are pragmatic and consistently implement the obvious fixes that work. Take ownership and initiative There are no bystanders here. We proactively identify problems and take full responsibility over getting a strong result. We are self-driven, own our mistakes, and feel deep responsibility over what we’re building. Action today We have a small amount of time to do something incredibly hard and meaningful. The pace and intensity of the organization is high. If we can take action today or tomorrow, we will choose to do it today. Where we work We are hiring for this position in our San Francisco HQ. We are in person 5 days a week, with one company-wide remote week per month. What we offer This role offers market competitive salary, equity, and competitive benefits. Most importantly, you'll have the opportunity to join a vital mission at an important point in its trajectory — we are developing groundbreaking technology with a world-class team on the critical path to ensuring a safe and beneficial future for humanity. If you want to do your life’s work with us, even if you believe you do not meet every single requirement, apply now."
Goodfire,research,greenhouse,api,5175038008,Brand & Growth Lead,"San Francisco, CA",GTM,https://job-boards.greenhouse.io/goodfire/jobs/5175038008,2026-04-02,2026-06-17T02:14:19Z,"About Goodfire Goodfire is a research company using interpretability to understand, learn from, and design AI systems. Our mission is to build the next generation of safe and powerful AI—not by scaling alone, but by understanding the intelligence we're building. Scaling has proven powerful, but today's approach is fundamentally limited: we can't meaningfully understand, debug, or shape what models learn. Every engineering discipline has been gated by fundamental science and AI is at that inflection point now. We're advancing the science of how AI systems actually work. Treating models as black boxes is an unnecessary handicap—we have access to the structures inside them, and understanding those structures lets us steer what models learn, make them safer and more useful, and extract the vast knowledge they contain. Our goal is to make AI that can be understood, debugged, and shaped like software. Goodfire is a public benefit corporation headquartered in San Francisco with a team of the world’s top interpretability researchers and engineers from organizations like OpenAI and DeepMind. We're backed by over $200M from B Capital, Menlo Ventures, Lightspeed, Eric Schmidt, and others. About the role We are looking for a Brand &amp; Growth Lead to own Goodfire’s public voice, particularly on X. This is a unique position responsible for communicating how our research advances are creating a new paradigm in deep learning that allows researchers to understand, debug, and design AI models like written software. You will work closely with both our research and go-to-market teams to translate our research results into compelling stories that shape the public conversation, drive inbound interest, and attract world-class researchers and engineers. You should have deep fluency in the AI landscape, exceptional storytelling ability, excellent taste, and high agency. You should have built a significant following on X before and have a track record of public communications that you're proud of and can share. Key responsibilities Own Goodfire's social media strategy and execution. Build a distinctive, high-credibility presence that increases awareness of Goodfire and our capabilities. Turn complex research into threads, essays, blog posts, and explainers that technical audiences love to read, in topics from from core research breakthroughs to applied work with our partners in areas like life sciences. Drive measurable inbound demand and recruiting interest through brand and content efforts. Shape Goodfire's external narrative: how we talk about our capabilities, why it matters, and where the field is going. Partner with founders and researchers to amplify their voices, helping them develop their social presence and translating their thinking into public-facing content. What you’ll bring Required experience 5+ years in brand, marketing, communications, growth, or adjacent roles – though we're also open to candidates from AI research without a traditional marketing background. Strong ability to communicate complex technical ideas clearly and persuasively. Demonstrated success building audiences and driving engagement on social media Familiarity with the AI landscape and the narratives shaping the field. Strong taste and judgment around messaging, storytelling, and public communication. Excellent long and short form written communication skills Preferred qualifications Experience working in AI, machine learning, developer tools, or research-driven companies. Experience working closely with researchers or technical founders. Early-stage startup experience Experience marketing or communicating to technical audiences in life sciences or biotech Our values Goodfire is looking for individuals who embody our values and share our deep commitment to making interpretability accessible. We are building a team first and foremost. Put mission and team first All we do is in service of our mission. We trust each other, deeply care about the success of the organization, and choose to put our team above ourselves. Improve constantly We are constantly looking to improve every piece of the business. We proactively critique ourselves and others in a kind and thoughtful way that translates to practical improvements in the organization. We are pragmatic and consistently implement the obvious fixes that work. Take ownership and initiative There are no bystanders here. We proactively identify problems and take full responsibility over getting a strong result. We are self-driven, own our mistakes, and feel deep responsibility over what we’re building. Action today We have a small amount of time to do something incredibly hard and meaningful. The pace and intensity of the organization is high. If we can take action today or tomorrow, we will choose to do it today. Where we work We are hiring for this position in our San Francisco HQ. We are in person 5 days a week, with one company-wide remote week per month. What we offer This role offers market competitive salary, equity, and competitive benefits. The expected salary range for this position is $150,000 - $300,000 USD Most importantly, you'll have the opportunity to join a vital mission at an important point in its trajectory — we are developing groundbreaking technology with a world-class team on the critical path to ensuring a safe and beneficial future for humanity. If you want to do your life’s work with us, even if you believe you do not meet every single requirement, apply now."
Goodfire,research,greenhouse,api,5075058008,Business Operations Manager,"San Francisco, CA",General,https://job-boards.greenhouse.io/goodfire/jobs/5075058008,2026-01-16,2026-06-17T02:14:19Z,"About Goodfire Goodfire is a research company using interpretability to understand, learn from, and design AI systems. Our mission is to build the next generation of safe and powerful AI—not by scaling alone, but by understanding the intelligence we're building. Scaling has proven powerful, but today's approach is fundamentally limited: we can't meaningfully understand, debug, or shape what models learn. Every engineering discipline has been gated by fundamental science and AI is at that inflection point now. We're advancing the science of how AI systems actually work. Treating models as black boxes is an unnecessary handicap—we have access to the structures inside them, and understanding those structures lets us steer what models learn, make them safer and more useful, and extract the vast knowledge they contain. Our goal is to make AI that can be understood, debugged, and shaped like software. Goodfire is a public benefit corporation headquartered in San Francisco with a team of the world’s top interpretability researchers and engineers from organizations like OpenAI and DeepMind. We're backed by over $200M from B Capital, Menlo Ventures, Lightspeed, Eric Schmidt, and others. About the role We’re hiring a Business Operations Manager to own the operational machinery at Goodfire. This is a hands-on role where you will be expected to own any operational problem from 0 to 1. You’ll need a strong technical background to deeply immerse yourself in our business and the generalist adaptability to pick up anything and turn it into a solved problem. If you don’t have direct expertise in machine learning or interpretability you’ll be expected to develop a working understanding quickly. Your work will split between recurring tasks that keep the business running (customer contracts, recruiting initiatives, immigration logistics, and vendor negotiation) and strategic projects that push the company forward. You will ensure there is near-zero administrative overhead for the broader team, even if this requires thankless hours of invisible work on your end. You’ll be staffed against whatever matters most and be expected to deliver. Who you are An experienced operator who’s been through rapid scaling before. You know what breaks when companies grow fast and how to pre-empt issues. Detail-oriented and fast-paced. You can move extremely quickly without letting anything slip. Exceptional communication and organizational skills. You can translate between technical and non-technical teams effortlessly. What you’ll bring Required experience 4-6+ years of experience in operations, business operations, or a generalist role at an early-stage startup. Technical background strongly preferred. CS degree, engineering experience, or demonstrated fluency from working in technical environments. Our values Goodfire is looking for individuals who embody our values and share our deep commitment to making interpretability accessible. We are building a team first and foremost. Put mission and team first All we do is in service of our mission. We trust each other, deeply care about the success of the organization, and choose to put our team above ourselves. Improve constantly We are constantly looking to improve every piece of the business. We proactively critique ourselves and others in a kind and thoughtful way that translates to practical improvements in the organization. We are pragmatic and consistently implement the obvious fixes that work. Take ownership and initiative There are no bystanders here. We proactively identify problems and take full responsibility over getting a strong result. We are self-driven, own our mistakes, and feel deep responsibility over what we’re building. Action today We have a small amount of time to do something incredibly hard and meaningful. The pace and intensity of the organization is high. If we can take action today or tomorrow, we will choose to do it today. Where we work We are hiring for this position in our San Francisco HQ. We are in person 5 days a week, with one company-wide remote week per month. What we offer This role offers market competitive salary, equity, and competitive benefits. The expected salary range for this position is $175,000 - $300,000 USD Most importantly, you'll have the opportunity to join a vital mission at an important point in its trajectory — we are developing groundbreaking technology with a world-class team on the critical path to ensuring a safe and beneficial future for humanity. If you want to do your life’s work with us, even if you believe you do not meet every single requirement, apply now."
Goodfire,research,greenhouse,api,5188974008,Demand Generation Lead,"San Francisco, CA",GTM,https://job-boards.greenhouse.io/goodfire/jobs/5188974008,2026-04-14,2026-06-17T02:14:19Z,"About Goodfire Goodfire is a research company using interpretability to understand, learn from, and design AI systems. Our mission is to build the next generation of safe and powerful AI—not by scaling alone, but by understanding the intelligence we're building. Scaling has proven powerful, but today's approach is fundamentally limited: we can't meaningfully understand, debug, or shape what models learn. Every engineering discipline has been gated by fundamental science and AI is at that inflection point now. We're advancing the science of how AI systems actually work. Treating models as black boxes is an unnecessary handicap—we have access to the structures inside them, and understanding those structures lets us steer what models learn, make them safer and more useful, and extract the vast knowledge they contain. Our goal is to make AI that can be understood, debugged, and shaped like software. Goodfire is a public benefit corporation headquartered in San Francisco with a team of the world’s top interpretability researchers and engineers from organizations like OpenAI and DeepMind. We're backed by over $200M from B Capital, Menlo Ventures, Lightspeed, Eric Schmidt, and others. About the role We're looking for a Demand Gen Lead to sit at the intersection of marketing, research, and product and think strategically about how to reach the most technical builders in AI. This is a high-autonomy, high-impact role where you will own the full demand funnel: from identifying and reaching the right prospects, to designing campaigns and experiments that generate qualified pipeline, to partnering closely with our Field Team to convert interest into meaningful long term partnerships.&nbsp; Our buyers are CTOs, Heads of AI, and research leads training frontier models in their specific domains. They don't respond to generic outbound or played-out playbooks. You'll need to be creative, data-driven, and deeply thoughtful about how to earn the attention of people who are building the most advanced AI systems in the world. Key responsibilities Build and own a highly personalized demand generation engine : design, execute, and optimize programs across outbound, strategic events, social, and high value content that excites frontier model builders before their very first call Run rigorous experiments : treat demand gen like a growth problem - form hypotheses, launch tests, analyze results, and double down on what works Construct highly targeted outreach : use product signals, research engagement, event attendance, and market intelligence to build precise prospect lists and tailor messaging to technical buyers Build the infrastructure: stand up the tools, workflows, and reporting needed to run a data-driven demand generation function What you’ll bring Required experience Demonstrated ability to build pipeline selling to technical or research-oriented buyers. Experience designing and running multi-channel campaigns — outbound, events, ABM, paid, content — and measuring their impact on pipeline and revenue. Scrappiness, creativity, and a bias toward action. You're a builder, not an optimizer of someone else's machine. Comfort operating in ambiguity - our market is new, our buyers are novel, and the playbook doesn't exist yet.&nbsp; Preferred qualifications Experience as an early demand gen or growth hire at a high-growth startup, where you built the function from scratch. Familiarity with selling to AI/ML teams, research organizations, or deeply technical enterprise buyers. Experience using product-led growth signals or community engagement data to identify high-intent prospects. Our values Goodfire is looking for individuals who embody our values and share our deep commitment to making interpretability accessible. We are building a team first and foremost. Put mission and team first All we do is in service of our mission. We trust each other, deeply care about the success of the organization, and choose to put our team above ourselves. Improve constantly We are constantly looking to improve every piece of the business. We proactively critique ourselves and others in a kind and thoughtful way that translates to practical improvements in the organization. We are pragmatic and consistently implement the obvious fixes that work. Take ownership and initiative There are no bystanders here. We proactively identify problems and take full responsibility over getting a strong result. We are self-driven, own our mistakes, and feel deep responsibility over what we’re building. Action today We have a small amount of time to do something incredibly hard and meaningful. The pace and intensity of the organization is high. If we can take action today or tomorrow, we will choose to do it today. Where we work We are hiring for this position in our San Francisco HQ. We are in person 5 days a week, with one company-wide remote week per month. What we offer This role offers market competitive salary, equity, and competitive benefits. The expected salary range for this position is $200,000 - $375,000 USD. Most importantly, you'll have the opportunity to join a vital mission at an important point in its trajectory — we are developing groundbreaking technology with a world-class team on the critical path to ensuring a safe and beneficial future for humanity. If you want to do your life’s work with us, even if you believe you do not meet every single requirement, apply now."
